Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Tavg_week,precip_week,heat_dw,cool_dw,3_week_avrgPrecipTotal,5_week_avrgPrecipTotal,3_week_avrgTavg,5_week_avrgTavg
1,2007-06-20,84,61,73.0,3.0,52,61.0,0, 8,416.0,1930.0, ,0.0,0.0,0.0,29.39,30.10,7.8,27,8.8,2007,6,70.8571428571,0.0921428571429,0.0,0.742857142857,0.0921428571429,0.0881428571429,71.9523809524,69.4571428571
2,2007-06-20,85,62,74.0,1.95448369565,50,61.0,0, 9,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.46,30.09,5.9,28,7.7,2007,6,71.5714285714,0.182857142857,0.0,0.0285714285714,0.131666666667,0.0951428571429,73.5238095238,70.9142857143
1,2007-06-21,77,61,69.0,-1.0,51,60.0,0, 4,416.0,1930.0,RA,0.0,0.0,0.01,29.36,30.08,3.5,3,10.7,2007,6,70.8571428571,0.0921428571429,0.0,0.742857142857,0.0921428571429,0.0884285714286,71.8095238095,69.9142857143
2,2007-06-21,80,66,73.0,1.95448369565,51,61.0,0, 8,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.005,29.41,30.06,3.7,2,9.6,2007,6,71.5714285714,0.182857142857,0.0,0.0285714285714,0.106666666667,0.0952857142857,73.4761904762,71.4857142857
1,2007-06-22,76,61,69.0,-1.0,50,58.0,0, 4,417.0,1931.0,RA,0.0,0.0,0.005,29.33,30.06,7.8,6,8.7,2007,6,70.8571428571,0.0921428571429,0.0,0.742857142857,0.0833333333333,0.0885714285714,71.5714285714,70.2571428571
2,2007-06-22,75,62,69.0,1.95448369565,49,58.0,0, 4,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.005,29.39,30.05,6.5,7,8.1,2007,6,71.5714285714,0.182857142857,0.0,0.0285714285714,0.0969047619048,0.0954285714286,73.0952380952,71.8285714286
1,2007-06-23,67,62,65.0,-5.0,58,61.0,0, 0,417.0,1931.0,RA BR,0.0,0.0,0.05,29.23,29.96,7.6,12,9.0,2007,6,70.8571428571,0.0921428571429,0.0,0.742857142857,0.0838095238095,0.09,71.1904761905,70.1714285714
2,2007-06-23,68,61,65.0,1.95448369565,60,62.0,0, 0,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.34,29.28,29.95,7.3,11,8.1,2007,6,71.5714285714,0.182857142857,0.0,0.0285714285714,0.112857142857,0.105142857143,72.619047619,71.7428571429
1,2007-06-24,77,63,70.0,-1.0,62,65.0,0, 5,417.0,1931.0,BR HZ,0.0,0.0,0.0,29.26,29.97,7.0,9,8.0,2007,6,70.8571428571,0.0921428571429,0.0,0.742857142857,0.0833333333333,0.088,71.1904761905,70.5714285714
2,2007-06-24,75,65,70.0,1.95448369565,62,65.0,0, 5,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.0,29.33,29.96,5.6,10,6.0,2007,6,71.5714285714,0.182857142857,0.0,0.0285714285714,0.097619047619,0.102,72.5714285714,72.1142857143
1,2007-06-25,89,65,77.0,6.0,66,70.0,0,12,417.0,1931.0,BR HZ,0.0,0.0,0.0,29.38,30.07,3.9,14,6.8,2007,6,70.8571428571,0.0921428571429,0.0,0.742857142857,0.0647619047619,0.088,71.7619047619,71.0
2,2007-06-25,86,67,77.0,1.95448369565,67,70.0,0,12,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.0,29.44,30.06,4.0,12,5.9,2007,6,71.5714285714,0.182857142857,0.0,0.0285714285714,0.0828571428571,0.102,73.1904761905,72.5142857143
1,2007-06-26,92,70,81.0,10.0,69,72.0,0,16,418.0,1931.0,TSRA BR HZ VCTS,0.0,0.0,0.16,29.39,30.11,6.1,22,7.1,2007,6,69.8571428571,0.0442857142857,0.0,1.74285714286,0.052380952381,0.0925714285714,72.9523809524,71.2857142857
2,2007-06-26,91,73,82.0,1.95448369565,69,72.0,0,17,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.005,29.45,30.09,7.3,21,8.1,2007,6,71.1428571429,0.0883912790133,0.0,0.457142857143,0.0702380952381,0.102142857143,74.380952381,72.7428571429
1,2007-06-27,91,71,81.0,10.0,70,72.0,0,16,418.0,1931.0,TSRA,0.0,0.0,0.15,29.29,30.02,7.5,24,8.8,2007,6,69.8571428571,0.0442857142857,0.0,1.74285714286,0.0590476190476,0.0968571428571,74.0476190476,71.4571428571
2,2007-06-27,89,71,80.0,1.95448369565,69,72.0,0,15,480.64673913,1847.34782609,TSRA RA BR,0.0,0.000108695652174,0.35,29.36,30.00,7.9,24,8.5,2007,6,71.1428571429,0.0883912790133,0.0,0.457142857143,0.0866666666667,0.112142857143,75.2857142857,72.8
1,2007-06-28,74,58,66.0,-5.0,55,60.0,0, 1,419.0,1931.0, ,0.0,0.0,0.0,29.41,30.09,11.9,3,12.5,2007,6,69.8571428571,0.0442857142857,0.0,1.74285714286,0.0590476190476,0.0962857142857,73.3333333333,71.1714285714
2,2007-06-28,73,61,67.0,1.95448369565,56,61.0,0, 2,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.131869476547,29.43,30.07,12.2,2,13.3,2007,6,71.1428571429,0.0883912790133,0.0,0.457142857143,0.0929461655498,0.11576769933,74.5714285714,72.5142857143
1,2007-06-29,70,56,63.0,-8.0,55,59.0,2, 0,419.0,1931.0, ,0.0,0.0,0.0,29.41,30.13,7.6,2,8.3,2007,6,69.8571428571,0.0442857142857,0.0,1.74285714286,0.0590476190476,0.0961428571429,73.0476190476,71.1714285714
2,2007-06-29,71,56,64.0,1.95448369565,56,60.0,1, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.131869476547,29.47,30.11,7.4,2,8.2,2007,6,71.1428571429,0.0883912790133,0.0,0.457142857143,0.099225664433,0.116963970088,74.1904761905,72.5714285714
1,2007-06-30,79,54,67.0,-5.0,46,56.0,0, 2,419.0,1931.0, ,0.0,0.0,0.0,29.41,30.13,4.9,3,5.8,2007,6,69.8571428571,0.0442857142857,0.0,1.74285714286,0.0590476190476,0.0672857142857,73.0952380952,71.4571428571
2,2007-06-30,77,58,68.0,1.95448369565,49,58.0,0, 3,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.46,30.11,5.1,4,6.2,2007,6,71.1428571429,0.0883912790133,0.0,0.457142857143,0.099225664433,0.108963970088,74.1904761905,72.8
1,2007-07-01,75,54,65.0,-7.0,52,58.0,0, 0,420.0,1931.0, ,0.0,0.0,0.0,29.51,30.23,8.6,4,8.6,2007,7,69.8571428571,0.0442857142857,0.0,1.74285714286,0.0590476190476,0.0661428571429,72.9523809524,71.4285714286
2,2007-07-01,76,61,69.0,1.95448369565,51,59.0,0, 4,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.56,30.21,9.5,4,9.7,2007,7,71.1428571429,0.0883912790133,0.0,0.457142857143,0.099225664433,0.106678255803,74.0952380952,72.8571428571
1,2007-07-02,79,53,66.0,-6.0,50,58.0,0, 1,420.0,1931.0, ,0.0,0.0,0.0,29.49,30.22,5.9,14,8.1,2007,7,69.8571428571,0.0442857142857,0.0,1.74285714286,0.0590476190476,0.066,72.6666666667,71.4571428571
2,2007-07-02,77,58,68.0,1.95448369565,50,59.0,0, 3,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.55,30.21,7.4,12,8.5,2007,7,71.1428571429,0.0883912790133,0.0,0.457142857143,0.099225664433,0.106678255803,73.7619047619,72.9428571429
1,2007-07-03,83,60,72.0,0.0,57,63.0,0, 7,421.0,1931.0,TSRA RA BR,0.0,0.0,0.4,29.31,30.06,6.7,21,7.3,2007,7,78.4285714286,0.122857142857,6.82857142857,0.0,0.0780952380952,0.0774285714286,72.619047619,71.4
2,2007-07-03,83,63,73.0,1.95448369565,56,63.0,0, 8,480.64673913,1847.34782609,TSRA RA,0.0,0.000108695652174,0.09,29.38,30.05,6.4,21,7.4,2007,7,78.4285714286,0.141428571429,6.82857142857,0.0,0.103511378719,0.109249684374,73.7142857143,72.8285714286
1,2007-07-04,86,67,77.0,5.0,65,69.0,0,12,422.0,1930.0,TSRA BR HZ FU,0.0,0.0,0.16,29.18,29.90,4.6,27,8.2,2007,7,78.4285714286,0.122857142857,6.82857142857,0.0,0.0857142857143,0.082,72.7619047619,71.4
2,2007-07-04,84,67,76.0,1.95448369565,65,69.0,0,11,480.64673913,1847.34782609,TSRA RA HZ FU,0.0,0.000108695652174,0.66,29.23,29.88,3.1,25,8.8,2007,7,78.4285714286,0.141428571429,6.82857142857,0.0,0.134939950147,0.128106827231,73.6666666667,72.7142857143
1,2007-07-05,89,71,80.0,8.0,60,67.0,0,15,422.0,1930.0,BR HZ FU,0.0,0.0,0.0,29.24,29.94,6.4,31,8.1,2007,7,78.4285714286,0.122857142857,6.82857142857,0.0,0.0857142857143,0.0817142857143,72.9047619048,71.6285714286
2,2007-07-05,88,70,79.0,1.95448369565,60,67.0,0,14,480.64673913,1847.34782609,BR,0.0,0.000108695652174,0.0,29.29,29.92,4.3,33,6.9,2007,7,78.4285714286,0.141428571429,6.82857142857,0.0,0.134939950147,0.112963970088,73.6666666667,72.8571428571
1,2007-07-06,86,66,76.0,4.0,57,64.0,0,11,423.0,1930.0, ,0.0,0.0,0.0,29.32,30.03,3.2,5,5.5,2007,7,78.4285714286,0.122857142857,6.82857142857,0.0,0.0857142857143,0.0762857142857,72.8571428571,71.6857142857
2,2007-07-06,84,68,76.0,1.95448369565,57,65.0,0,11,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.38,30.01,3.3,7,5.5,2007,7,78.4285714286,0.141428571429,6.82857142857,0.0,0.134939950147,0.106963970088,73.5714285714,72.8285714286
1,2007-07-07,90,64,77.0,5.0,63,69.0,0,12,423.0,1930.0, ,0.0,0.0,0.0,29.18,29.91,8.4,22,8.6,2007,7,78.4285714286,0.122857142857,6.82857142857,0.0,0.0854761904762,0.0751428571429,72.7142857143,71.8
2,2007-07-07,88,68,78.0,1.95448369565,62,68.0,0,13,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.24,29.90,7.4,23,8.1,2007,7,78.4285714286,0.141428571429,6.82857142857,0.0,0.134701854909,0.106821112946,73.4761904762,72.9142857143
1,2007-07-08,94,75,85.0,12.0,67,72.0,0,20,424.0,1929.0, ,0.0,0.0,0.0,29.05,29.77,12.9,24,13.1,2007,7,78.4285714286,0.122857142857,6.82857142857,0.0,0.0854761904762,0.0748571428571,72.9047619048,72.2285714286
2,2007-07-08,93,75,84.0,1.95448369565,67,72.0,0,19,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.12,29.76,12.6,23,12.7,2007,7,78.4285714286,0.141428571429,6.82857142857,0.0,0.12708280729,0.0976782558027,73.619047619,73.2857142857
1,2007-07-09,94,70,82.0,9.0,66,70.0,0,17,425.0,1929.0,TSRA RA VCTS,0.0,0.0,0.3,29.11,29.80,4.9,24,8.8,2007,7,78.4285714286,0.122857142857,6.82857142857,0.0,0.0864285714286,0.0722857142857,73.0476190476,72.7142857143
2,2007-07-09,93,72,83.0,1.95448369565,67,71.0,0,18,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.24,29.16,29.79,4.8,23,8.8,2007,7,78.4285714286,0.141428571429,6.82857142857,0.0,0.137558997766,0.0956782558027,73.7142857143,73.8285714286
1,2007-07-10,89,69,79.0,6.0,67,70.0,0,14,425.0,1929.0,HZ VCTS,0.0,0.0,0.43,29.06,29.77,8.6,23,10.5,2007,7,72.2857142857,0.117142857143,0.685714285714,0.0,0.0792857142857,0.0725714285714,73.3333333333,73.3714285714
2,2007-07-10,89,70,80.0,1.95448369565,67,71.0,0,15,480.64673913,1847.34782609,TSRA HZ,0.0,0.000108695652174,0.08,29.13,29.76,8.2,23,10.2,2007,7,72.4285714286,0.0214285714286,0.828571428571,0.0,0.0970828072901,0.0902496843741,74.0476190476,74.4857142857
1,2007-07-11,77,62,70.0,-3.0,51,59.0,0, 5,426.0,1928.0, ,0.0,0.0,0.0,29.23,29.93,8.8,30,10.9,2007,7,72.2857142857,0.117142857143,0.685714285714,0.0,0.0792857142857,0.0722857142857,73.1904761905,73.7142857143
2,2007-07-11,77,63,70.0,1.95448369565,51,59.0,0, 5,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.28,29.92,9.1,30,11.2,2007,7,72.4285714286,0.0214285714286,0.828571428571,0.0,0.0970828072901,0.0901068272312,73.8571428571,74.7428571429
1,2007-07-12,80,61,71.0,-2.0,51,59.0,0, 6,427.0,1928.0, ,0.0,0.0,0.0,29.22,29.93,9.4,29,11.1,2007,7,72.2857142857,0.117142857143,0.685714285714,0.0,0.0788095238095,0.0722857142857,73.2857142857,73.4285714286
2,2007-07-12,80,60,70.0,1.95448369565,51,60.0,0, 5,480.64673913,1847.34782609,VCTS,0.0,0.000108695652174,0.0,29.28,29.92,10.0,28,11.4,2007,7,72.4285714286,0.0214285714286,0.828571428571,0.0,0.0968447120521,0.0901068272312,73.7142857143,74.4
1,2007-07-13,78,58,68.0,-5.0,52,58.0,0, 3,428.0,1927.0, ,0.0,0.0,0.0,29.26,29.98,1.4,1,5.3,2007,7,72.2857142857,0.117142857143,0.685714285714,0.0,0.0785714285714,0.0722857142857,73.2380952381,73.4
2,2007-07-13,74,59,67.0,1.95448369565,53,59.0,0, 2,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.33,29.98,2.0,7,5.8,2007,7,72.4285714286,0.0214285714286,0.828571428571,0.0,0.096606616814,0.0901068272312,73.619047619,74.2571428571
1,2007-07-14,84,61,73.0,0.0,55,62.0,0, 8,428.0,1927.0, ,0.0,0.0,0.0,29.08,29.79,8.3,26,13.2,2007,7,72.2857142857,0.117142857143,0.685714285714,0.0,0.0761904761905,0.0722857142857,73.619047619,73.6
2,2007-07-14,85,62,74.0,1.95448369565,55,62.0,0, 9,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.14,29.79,8.4,25,13.9,2007,7,72.4285714286,0.0214285714286,0.828571428571,0.0,0.0804161406235,0.0901068272312,74.0476190476,74.4285714286
1,2007-07-15,82,60,71.0,-3.0,53,61.0,0, 6,429.0,1926.0, ,0.0,0.0,0.0,29.19,29.89,2.1,29,4.9,2007,7,72.2857142857,0.117142857143,0.685714285714,0.0,0.0761904761905,0.0722857142857,73.6666666667,73.6857142857
2,2007-07-15,80,64,72.0,1.95448369565,52,61.0,0, 7,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.25,29.88,1.2,9,6.5,2007,7,72.4285714286,0.0214285714286,0.828571428571,0.0,0.0804161406235,0.0901068272312,74.1428571429,74.4571428571
1,2007-07-16,82,65,74.0,0.0,60,65.0,0, 9,430.0,1925.0,RA BR,0.0,0.0,0.39,29.25,29.96,4.4,24,5.2,2007,7,72.2857142857,0.117142857143,0.685714285714,0.0,0.0947619047619,0.0834285714286,73.5238095238,73.7428571429
2,2007-07-16,82,66,74.0,1.95448369565,60,65.0,0, 9,480.64673913,1847.34782609,TSRA RA,0.0,0.000108695652174,0.07,29.31,29.94,5.6,23,6.6,2007,7,72.4285714286,0.0214285714286,0.828571428571,0.0,0.0837494739568,0.0921068272312,74.0,74.4285714286
1,2007-07-17,83,68,76.0,2.0,66,69.0,0,11,431.0,1925.0,RA BR VCTS,0.0,0.0,0.11,29.18,29.90,5.2,23,6.5,2007,7,71.5714285714,0.26,0.0,0.0285714285714,0.092380952381,0.0865714285714,73.2857142857,73.8285714286
2,2007-07-17,83,69,76.0,1.95448369565,65,69.0,0,11,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.11,29.24,29.89,6.3,23,7.4,2007,7,72.1428571429,0.148571428571,0.542857142857,0.0,0.0887494739568,0.0952496843741,73.7142857143,74.4857142857
1,2007-07-18,85,69,77.0,3.0,68,71.0,0,12,432.0,1924.0,TSRA RA BR VCTS,0.0,0.0,1.55,29.11,29.84,9.1,24,10.1,2007,7,71.5714285714,0.26,0.0,0.0285714285714,0.159047619048,0.130857142857,73.0952380952,73.9142857143
2,2007-07-18,85,69,77.0,1.95448369565,69,71.0,0,12,480.64673913,1847.34782609,TS TSRA RA BR HZ VCTS,0.0,0.000108695652174,0.92,29.18,29.83,10.3,24,10.6,2007,7,72.1428571429,0.148571428571,0.542857142857,0.0,0.1158923311,0.12153539866,73.5714285714,74.4857142857
1,2007-07-19,83,63,73.0,-1.0,63,66.0,0, 8,433.0,1923.0,DZ BR,0.0,0.0,0.16,29.21,29.90,7.0,1,11.9,2007,7,71.5714285714,0.26,0.0,0.0285714285714,0.166666666667,0.135428571429,73.4285714286,73.8
2,2007-07-19,82,63,73.0,1.95448369565,62,66.0,0, 8,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.01,29.26,29.88,7.7,36,14.4,2007,7,72.1428571429,0.148571428571,0.542857142857,0.0,0.110089022693,0.121821112946,73.8571428571,74.3142857143
1,2007-07-20,75,58,67.0,-7.0,53,59.0,0, 2,433.0,1923.0, ,0.0,0.0,0.0,29.44,30.14,8.6,3,9.1,2007,7,71.5714285714,0.26,0.0,0.0285714285714,0.166666666667,0.135428571429,73.619047619,73.5142857143
2,2007-07-20,74,62,68.0,1.95448369565,52,59.0,0, 3,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.49,30.12,11.3,4,11.5,2007,7,72.1428571429,0.148571428571,0.542857142857,0.0,0.10380952381,0.121821112946,74.0476190476,74.0285714286
1,2007-07-21,74,58,66.0,-8.0,52,58.0,0, 1,434.0,1922.0, ,0.0,0.0,0.0,29.51,30.22,6.5,3,7.4,2007,7,71.5714285714,0.26,0.0,0.0285714285714,0.166666666667,0.135285714286,73.5714285714,73.1142857143
2,2007-07-21,75,58,67.0,1.95448369565,52,59.0,0, 2,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.57,30.21,5.8,4,7.4,2007,7,72.1428571429,0.148571428571,0.542857142857,0.0,0.10380952381,0.121678255803,74.0,73.6571428571
1,2007-07-22,81,58,70.0,-4.0,55,61.0,0, 5,435.0,1921.0, ,0.0,0.0,0.0,29.49,30.21,1.7,16,3.3,2007,7,71.5714285714,0.26,0.0,0.0285714285714,0.166666666667,0.135285714286,73.8095238095,72.8
2,2007-07-22,81,61,71.0,1.95448369565,54,61.0,0, 6,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.54,30.20,1.9,18,3.5,2007,7,72.1428571429,0.148571428571,0.542857142857,0.0,0.10380952381,0.117106827231,74.0952380952,73.3714285714
1,2007-07-23,83,60,72.0,-2.0,55,63.0,0, 7,436.0,1920.0, ,0.0,0.0,0.0,29.37,30.10,3.2,9,4.0,2007,7,71.5714285714,0.26,0.0,0.0285714285714,0.166666666667,0.127285714286,74.0952380952,72.6
2,2007-07-23,82,63,73.0,1.95448369565,55,63.0,0, 8,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.42,30.09,2.9,12,3.9,2007,7,72.1428571429,0.148571428571,0.542857142857,0.0,0.10380952381,0.11653539866,74.3333333333,73.1428571429
1,2007-07-24,82,65,74.0,0.0,58,64.0,0, 9,437.0,1919.0, ,0.0,0.0,0.0,29.32,30.04,3.1,20,5.2,2007,7,75.2857142857,0.0521428571429,3.68571428571,0.0,0.147619047619,0.110714285714,74.1904761905,72.6285714286
2,2007-07-24,82,65,74.0,1.95448369565,57,64.0,0, 9,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.005,29.38,30.03,1.1,21,4.9,2007,7,75.5714285714,0.133571428571,3.97142857143,0.0,0.0997619047619,0.0901068272312,74.380952381,73.1714285714
1,2007-07-25,85,71,78.0,4.0,61,67.0,0,13,438.0,1918.0, ,0.0,0.0,0.005,29.29,30.00,5.8,25,6.6,2007,7,75.2857142857,0.0521428571429,3.68571428571,0.0,0.140238095238,0.110857142857,74.2380952381,72.7714285714
2,2007-07-25,83,70,77.0,1.95448369565,60,66.0,0,12,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.35,29.99,6.4,23,7.0,2007,7,75.5714285714,0.133571428571,3.97142857143,0.0,0.0683333333333,0.0901068272312,74.4285714286,73.2571428571
1,2007-07-26,83,66,75.0,1.0,65,68.0,0,10,439.0,1918.0,TS TSRA RA BR HZ,0.0,0.0,0.19,29.19,29.92,7.2,22,9.4,2007,7,75.2857142857,0.0521428571429,3.68571428571,0.0,0.149285714286,0.116,74.0,72.9428571429
2,2007-07-26,84,64,74.0,1.95448369565,65,68.0,0, 9,480.64673913,1847.34782609,TS TSRA BR HZ,0.0,0.000108695652174,0.89,29.25,29.91,7.2,22,9.9,2007,7,75.5714285714,0.133571428571,3.97142857143,0.0,0.110714285714,0.115392541517,74.1904761905,73.2857142857
1,2007-07-27,83,70,77.0,3.0,68,70.0,0,12,440.0,1917.0,RA BR HZ,0.0,0.0,0.17,29.11,29.82,3.0,3,7.9,2007,7,75.2857142857,0.0521428571429,3.68571428571,0.0,0.157380952381,0.120714285714,74.0476190476,73.1714285714
2,2007-07-27,83,70,77.0,1.95448369565,67,70.0,0,12,480.64673913,1847.34782609,RA BR HZ,0.0,0.000108695652174,0.04,29.16,29.80,1.2,36,8.1,2007,7,75.5714285714,0.133571428571,3.97142857143,0.0,0.112619047619,0.116392541517,74.2380952381,73.5142857143
1,2007-07-28,80,66,73.0,-1.0,65,68.0,0, 8,441.0,1916.0,BR HZ,0.0,0.0,0.0,29.23,29.93,10.0,3,10.2,2007,7,75.2857142857,0.0521428571429,3.68571428571,0.0,0.157380952381,0.119285714286,73.8571428571,73.4
2,2007-07-28,80,70,75.0,1.95448369565,65,68.0,0,10,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.0,29.28,29.91,10.6,3,10.7,2007,7,75.5714285714,0.133571428571,3.97142857143,0.0,0.112619047619,0.106678255803,74.0952380952,73.8
1,2007-07-29,85,63,74.0,0.0,57,64.0,0, 9,442.0,1915.0, ,0.0,0.0,0.0,29.28,29.99,4.8,5,5.7,2007,7,75.2857142857,0.0521428571429,3.68571428571,0.0,0.157380952381,0.119285714286,73.3333333333,73.5142857143
2,2007-07-29,85,67,76.0,1.95448369565,56,64.0,0,11,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.34,29.97,6.3,5,6.9,2007,7,75.5714285714,0.133571428571,3.97142857143,0.0,0.112619047619,0.106678255803,73.7142857143,73.9714285714
1,2007-07-30,89,62,76.0,2.0,55,64.0,0,11,443.0,1914.0, ,0.0,0.0,0.0,29.33,30.03,3.8,6,4.3,2007,7,75.2857142857,0.0521428571429,3.68571428571,0.0,0.143095238095,0.119285714286,73.0476190476,73.4857142857
2,2007-07-30,86,65,76.0,1.95448369565,57,65.0,0,11,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.39,30.01,3.1,6,4.6,2007,7,75.5714285714,0.133571428571,3.97142857143,0.0,0.10119047619,0.106678255803,73.380952381,73.9428571429
1,2007-07-31,91,68,80.0,6.0,61,68.0,0,15,444.0,1913.0, ,0.0,0.0,0.0,29.33,30.04,3.3,4,4.9,2007,7,79.1428571429,0.245714285714,7.54285714286,0.0,0.122619047619,0.114714285714,73.0952380952,73.4571428571
2,2007-07-31,89,69,79.0,1.95448369565,60,68.0,0,14,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.39,30.02,4.0,7,5.0,2007,7,79.2857142857,0.148571428571,7.68571428571,0.0,0.097380952381,0.10653539866,73.3333333333,73.8571428571
1,2007-08-01,92,69,81.0,8.0,62,69.0,0,16,445.0,1911.0,HZ,0.0,0.0,0.0,29.29,30.00,3.5,9,4.1,2007,8,79.1428571429,0.245714285714,7.54285714286,0.0,0.122619047619,0.110428571429,73.619047619,73.4571428571
2,2007-08-01,91,69,80.0,1.95448369565,63,70.0,0,15,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.34,29.98,2.1,13,3.7,2007,8,79.2857142857,0.148571428571,7.68571428571,0.0,0.097380952381,0.0965353986598,73.8095238095,73.8571428571
1,2007-08-02,91,70,81.0,8.0,66,71.0,0,16,446.0,1910.0,HZ,0.0,0.0,0.0,29.26,29.97,5.5,26,5.9,2007,8,79.1428571429,0.245714285714,7.54285714286,0.0,0.122619047619,0.110428571429,74.0952380952,73.8857142857
2,2007-08-02,91,73,82.0,1.95448369565,66,72.0,0,17,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.31,29.95,6.5,23,7.2,2007,8,79.2857142857,0.148571428571,7.68571428571,0.0,0.097380952381,0.0927676993299,74.380952381,74.2857142857
1,2007-08-03,90,69,80.0,7.0,56,66.0,0,15,447.0,1909.0, ,0.0,0.0,0.0,29.31,30.02,2.7,3,5.7,2007,8,79.1428571429,0.245714285714,7.54285714286,0.0,0.122619047619,0.110428571429,74.6666666667,74.3714285714
2,2007-08-03,88,73,81.0,1.95448369565,58,67.0,0,16,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.36,30.00,3.3,6,5.8,2007,8,79.2857142857,0.148571428571,7.68571428571,0.0,0.097380952381,0.089,75.0476190476,74.7714285714
1,2007-08-04,81,64,73.0,0.0,58,64.0,0, 8,448.0,1908.0,RA,0.0,0.0,0.03,29.31,30.03,5.7,8,6.1,2007,8,79.1428571429,0.245714285714,7.54285714286,0.0,0.124047619048,0.111285714286,74.6666666667,74.5428571429
2,2007-08-04,81,68,75.0,1.95448369565,58,65.0,0,10,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.02,29.36,30.01,5.9,9,6.6,2007,8,79.2857142857,0.148571428571,7.68571428571,0.0,0.0983333333333,0.0895714285714,75.0952380952,74.9714285714
1,2007-08-05,88,67,78.0,5.0,71,73.0,0,13,449.0,1907.0,TSRA RA BR HZ,0.0,0.0,1.43,29.08,29.81,5.4,21,9.6,2007,8,79.1428571429,0.245714285714,7.54285714286,0.0,0.192142857143,0.152142857143,75.0,74.9142857143
2,2007-08-05,88,68,78.0,1.95448369565,71,72.0,0,13,480.64673913,1847.34782609,TSRA RA BR VCTS,0.0,0.000108695652174,0.97,29.15,29.79,7.0,22,10.2,2007,8,79.2857142857,0.148571428571,7.68571428571,0.0,0.144523809524,0.117285714286,75.380952381,75.2285714286
1,2007-08-06,88,74,81.0,8.0,72,74.0,0,16,450.0,1906.0,TSRA RA BR HZ,0.0,0.0,0.26,29.13,29.83,1.6,10,4.9,2007,8,79.1428571429,0.245714285714,7.54285714286,0.0,0.185952380952,0.159571428571,75.3333333333,75.3428571429
2,2007-08-06,85,75,80.0,1.95448369565,72,74.0,0,15,480.64673913,1847.34782609,TS TSRA BR HZ,0.0,0.000108695652174,0.05,29.17,29.81,2.6,10,4.6,2007,8,79.2857142857,0.148571428571,7.68571428571,0.0,0.143571428571,0.118714285714,75.6666666667,75.5714285714
1,2007-08-07,91,72,82.0,9.0,73,76.0,0,17,451.0,1904.0,RA BR,0.0,0.0,1.31,29.06,29.76,6.2,25,9.0,2007,8,78.1428571429,0.244285714286,6.54285714286,0.0,0.243095238095,0.185571428571,75.619047619,75.6285714286
2,2007-08-07,92,73,83.0,1.95448369565,73,76.0,0,18,480.64673913,1847.34782609,VCTS,0.0,0.000108695652174,0.06,29.11,29.74,6.3,24,8.8,2007,8,79.1428571429,0.12,7.54285714286,0.0,0.14119047619,0.117857142857,76.0,75.8571428571
1,2007-08-08,87,73,80.0,7.0,71,73.0,0,15,452.0,1903.0,TSRA RA BR,0.0,0.0,0.06,29.13,29.83,3.0,3,6.9,2007,8,78.1428571429,0.244285714286,6.54285714286,0.0,0.172142857143,0.182714285714,75.7619047619,75.7142857143
