Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Tavg_week,precip_week,heat_dw,cool_dw,3_week_avrgPrecipTotal,5_week_avrgPrecipTotal
1,2007-06-30,79,54,67.0,-5,46,56,0, 2,0419,1931, ,0,M,0.0,0.0,29.41,30.13,4.9,3,5.8,2007,69.85714285714286,0.04428571428571428,0.0,1.7428571428571331,0.05904761904761906,0.0672857142857143
2,2007-06-30,77,58,68.0,M,49,58,0, 3,-,-, ,M,M,M,0.0,29.46,30.11,5.1,4,6.2,2007,71.14285714285714,0.071,0.0,0.4571428571428555,0.09578947368421054,0.10757575757575757
1,2007-07-01,75,54,65.0,-7,52,58,0, 0,0420,1931, ,0,M,0.0,0.0,29.51,30.23,8.6,4,8.6,2007,69.85714285714286,0.04428571428571428,0.0,1.7428571428571331,0.05904761904761906,0.06614285714285716
2,2007-07-01,76,61,69.0,M,51,59,0, 4,-,-, ,M,M,M,0.0,29.56,30.21,9.5,4,9.7,2007,71.14285714285714,0.071,0.0,0.4571428571428555,0.09578947368421054,0.10515151515151515
1,2007-07-02,79,53,66.0,-6,50,58,0, 1,0420,1931, ,0,M,0.0,0.0,29.49,30.22,5.9,14,8.1,2007,69.85714285714286,0.04428571428571428,0.0,1.7428571428571331,0.05904761904761906,0.06600000000000002
2,2007-07-02,77,58,68.0,M,50,59,0, 3,-,-, ,M,M,M,0.0,29.55,30.21,7.4,12,8.5,2007,71.14285714285714,0.071,0.0,0.4571428571428555,0.09578947368421054,0.10515151515151515
1,2007-07-03,83,60,72.0, 0,57,63,0, 7,0421,1931,TSRA RA BR,0,M,0.0,0.4,29.31,30.06,6.7,21,7.3,2007,78.42857142857143,0.12285714285714287,6.828571428571436,0.0,0.0780952380952381,0.07742857142857144
2,2007-07-03,83,63,73.0,M,56,63,0, 8,-,-,TSRA RA,M,M,M,0.09,29.38,30.05,6.4,21,7.4,2007,78.42857142857143,0.14142857142857143,6.828571428571436,0.0,0.1005263157894737,0.10787878787878787
1,2007-07-04,86,67,77.0, 5,65,69,0,12,0422,1930,TSRA BR HZ FU,0,M,0.0,0.16,29.18,29.90,4.6,27,8.2,2007,78.42857142857143,0.12285714285714287,6.828571428571436,0.0,0.08571428571428572,0.08200000000000002
2,2007-07-04,84,67,76.0,M,65,69,0,11,-,-,TSRA RA HZ FU,M,M,M,0.66,29.23,29.88,3.1,25,8.8,2007,78.42857142857143,0.14142857142857143,6.828571428571436,0.0,0.13526315789473686,0.12787878787878787
1,2007-07-05,89,71,80.0, 8,60,67,0,15,0422,1930,BR HZ FU,0,M,0.0,0.0,29.24,29.94,6.4,31,8.1,2007,78.42857142857143,0.12285714285714287,6.828571428571436,0.0,0.08571428571428572,0.08171428571428574
2,2007-07-05,88,70,79.0,M,60,67,0,14,-,-,BR,M,M,M,0.0,29.29,29.92,4.3,33,6.9,2007,78.42857142857143,0.14142857142857143,6.828571428571436,0.0,0.13526315789473686,0.1118181818181818
1,2007-07-06,86,66,76.0, 4,57,64,0,11,0423,1930, ,0,M,0.0,0.0,29.32,30.03,3.2,5,5.5,2007,78.42857142857143,0.12285714285714287,6.828571428571436,0.0,0.08571428571428572,0.0762857142857143
2,2007-07-06,84,68,76.0,M,57,65,0,11,-,-, ,M,M,M,0.0,29.38,30.01,3.3,7,5.5,2007,78.42857142857143,0.14142857142857143,6.828571428571436,0.0,0.13526315789473686,0.10545454545454544
1,2007-07-07,90,64,77.0, 5,63,69,0,12,0423,1930, ,0,M,0.0,0.0,29.18,29.91,8.4,22,8.6,2007,78.42857142857143,0.12285714285714287,6.828571428571436,0.0,0.08547619047619048,0.07514285714285716
2,2007-07-07,88,68,78.0,M,62,68,0,13,-,-, ,M,M,M,0.0,29.24,29.90,7.4,23,8.1,2007,78.42857142857143,0.14142857142857143,6.828571428571436,0.0,0.135,0.10530303030303029
1,2007-07-08,94,75,85.0,12,67,72,0,20,0424,1929, ,0,M,0.0,0.0,29.05,29.77,12.9,24,13.1,2007,78.42857142857143,0.12285714285714287,6.828571428571436,0.0,0.08547619047619048,0.07485714285714289
2,2007-07-08,93,75,84.0,M,67,72,0,19,-,-, ,M,M,M,0.0,29.12,29.76,12.6,23,12.7,2007,78.42857142857143,0.14142857142857143,6.828571428571436,0.0,0.12657894736842107,0.0956060606060606
1,2007-07-09,94,70,82.0, 9,66,70,0,17,0425,1929,TSRA RA VCTS,0,M,0.0,0.3,29.11,29.80,4.9,24,8.8,2007,78.42857142857143,0.12285714285714287,6.828571428571436,0.0,0.08642857142857144,0.0722857142857143
2,2007-07-09,93,72,83.0,M,67,71,0,18,-,-,RA,M,M,M,0.24,29.16,29.79,4.8,23,8.8,2007,78.42857142857143,0.14142857142857143,6.828571428571436,0.0,0.13815789473684212,0.09348484848484848
1,2007-07-10,89,69,79.0, 6,67,70,0,14,0425,1929,HZ VCTS,0,M,0.0,0.43,29.06,29.77,8.6,23,10.5,2007,72.28571428571429,0.11714285714285715,0.6857142857142975,0.0,0.07928571428571429,0.07257142857142859
2,2007-07-10,89,70,80.0,M,67,71,0,15,-,-,TSRA HZ,M,M,M,0.08,29.13,29.76,8.2,23,10.2,2007,72.42857142857143,0.021428571428571432,0.8285714285714363,0.0,0.09342105263157896,0.08772727272727271
1,2007-07-11,77,62,70.0,-3,51,59,0, 5,0426,1928, ,0,M,0.0,0.0,29.23,29.93,8.8,30,10.9,2007,72.28571428571429,0.11714285714285715,0.6857142857142975,0.0,0.07928571428571429,0.07228571428571431
2,2007-07-11,77,63,70.0,M,51,59,0, 5,-,-, ,M,M,M,0.0,29.28,29.92,9.1,30,11.2,2007,72.42857142857143,0.021428571428571432,0.8285714285714363,0.0,0.09342105263157896,0.08757575757575757
1,2007-07-12,80,61,71.0,-2,51,59,0, 6,0427,1928, ,0,M,0.0,0.0,29.22,29.93,9.4,29,11.1,2007,72.28571428571429,0.11714285714285715,0.6857142857142975,0.0,0.07880952380952382,0.07228571428571431
2,2007-07-12,80,60,70.0,M,51,60,0, 5,-,-,VCTS,M,M,M,0.0,29.28,29.92,10.0,28,11.4,2007,72.42857142857143,0.021428571428571432,0.8285714285714363,0.0,0.09315789473684213,0.08757575757575757
1,2007-07-13,78,58,68.0,-5,52,58,0, 3,0428,1927, ,0,M,0.0,0.0,29.26,29.98,1.4,1,5.3,2007,72.28571428571429,0.11714285714285715,0.6857142857142975,0.0,0.07857142857142858,0.07228571428571431
2,2007-07-13,74,59,67.0,M,53,59,0, 2,-,-, ,M,M,M,0.0,29.33,29.98,2.0,7,5.8,2007,72.42857142857143,0.021428571428571432,0.8285714285714363,0.0,0.0928947368421053,0.08757575757575757
1,2007-07-14,84,61,73.0, 0,55,62,0, 8,0428,1927, ,0,M,0.0,0.0,29.08,29.79,8.3,26,13.2,2007,72.28571428571429,0.11714285714285715,0.6857142857142975,0.0,0.0761904761904762,0.07228571428571431
2,2007-07-14,85,62,74.0,M,55,62,0, 9,-,-, ,M,M,M,0.0,29.14,29.79,8.4,25,13.9,2007,72.42857142857143,0.021428571428571432,0.8285714285714363,0.0,0.07500000000000002,0.08757575757575757
1,2007-07-15,82,60,71.0,-3,53,61,0, 6,0429,1926, ,0,M,0.0,0.0,29.19,29.89,2.1,29,4.9,2007,72.28571428571429,0.11714285714285715,0.6857142857142975,0.0,0.0761904761904762,0.07228571428571431
2,2007-07-15,80,64,72.0,M,52,61,0, 7,-,-, ,M,M,M,0.0,29.25,29.88,1.2,9,6.5,2007,72.42857142857143,0.021428571428571432,0.8285714285714363,0.0,0.07500000000000002,0.08757575757575757
1,2007-07-16,82,65,74.0, 0,60,65,0, 9,0430,1925,RA BR,0,M,0.0,0.39,29.25,29.96,4.4,24,5.2,2007,72.28571428571429,0.11714285714285715,0.6857142857142975,0.0,0.09476190476190477,0.08342857142857146
2,2007-07-16,82,66,74.0,M,60,65,0, 9,-,-,TSRA RA,M,M,M,0.07,29.31,29.94,5.6,23,6.6,2007,72.42857142857143,0.021428571428571432,0.8285714285714363,0.0,0.07868421052631581,0.08969696969696968
1,2007-07-17,83,68,76.0, 2,66,69,0,11,0431,1925,RA BR VCTS,0,M,0.0,0.11,29.18,29.90,5.2,23,6.5,2007,71.57142857142857,0.26,0.0,0.028571428571424917,0.09238095238095238,0.0865714285714286
2,2007-07-17,83,69,76.0,M,65,69,0,11,-,-,RA BR,M,M,M,0.11,29.24,29.89,6.3,23,7.4,2007,72.14285714285714,0.14857142857142858,0.5428571428571445,0.0,0.08421052631578951,0.09303030303030302
1,2007-07-18,85,69,77.0, 3,68,71,0,12,0432,1924,TSRA RA BR VCTS,0,M,0.0,1.55,29.11,29.84,9.1,24,10.1,2007,71.57142857142857,0.26,0.0,0.028571428571424917,0.15904761904761905,0.1308571428571429
2,2007-07-18,85,69,77.0,M,69,71,0,12,-,-,TS TSRA RA BR HZ VCTS,M,M,M,0.92,29.18,29.83,10.3,24,10.6,2007,72.14285714285714,0.14857142857142858,0.5428571428571445,0.0,0.11421052631578951,0.12090909090909088
1,2007-07-19,83,63,73.0,-1,63,66,0, 8,0433,1923,DZ BR,0,M,0.0,0.16,29.21,29.90,7.0,1,11.9,2007,71.57142857142857,0.26,0.0,0.028571428571424917,0.16666666666666669,0.13542857142857145
2,2007-07-19,82,63,73.0,M,62,66,0, 8,-,-,BR HZ,M,M,M,0.01,29.26,29.88,7.7,36,14.4,2007,72.14285714285714,0.14857142857142858,0.5428571428571445,0.0,0.10900000000000003,0.12121212121212119
1,2007-07-20,75,58,67.0,-7,53,59,0, 2,0433,1923, ,0,M,0.0,0.0,29.44,30.14,8.6,3,9.1,2007,71.57142857142857,0.26,0.0,0.028571428571424917,0.16666666666666669,0.13542857142857145
2,2007-07-20,74,62,68.0,M,52,59,0, 3,-,-, ,M,M,M,0.0,29.49,30.12,11.3,4,11.5,2007,72.14285714285714,0.14857142857142858,0.5428571428571445,0.0,0.10380952380952384,0.12121212121212119
1,2007-07-21,74,58,66.0,-8,52,58,0, 1,0434,1922, ,0,M,0.0,0.0,29.51,30.22,6.5,3,7.4,2007,71.57142857142857,0.26,0.0,0.028571428571424917,0.16666666666666669,0.13528571428571431
2,2007-07-21,75,58,67.0,M,52,59,0, 2,-,-, ,M,M,M,0.0,29.57,30.21,5.8,4,7.4,2007,72.14285714285714,0.14857142857142858,0.5428571428571445,0.0,0.10380952380952384,0.12106060606060604
1,2007-07-22,81,58,70.0,-4,55,61,0, 5,0435,1921, ,0,M,0.0,0.0,29.49,30.21,1.7,16,3.3,2007,71.57142857142857,0.26,0.0,0.028571428571424917,0.16666666666666669,0.13528571428571431
2,2007-07-22,81,61,71.0,M,54,61,0, 6,-,-, ,M,M,M,0.0,29.54,30.20,1.9,18,3.5,2007,72.14285714285714,0.14857142857142858,0.5428571428571445,0.0,0.10380952380952384,0.11621212121212118
1,2007-07-23,83,60,72.0,-2,55,63,0, 7,0436,1920, ,0,M,0.0,0.0,29.37,30.10,3.2,9,4.0,2007,71.57142857142857,0.26,0.0,0.028571428571424917,0.16666666666666669,0.1272857142857143
2,2007-07-23,82,63,73.0,M,55,63,0, 8,-,-, ,M,M,M,0.0,29.42,30.09,2.9,12,3.9,2007,72.14285714285714,0.14857142857142858,0.5428571428571445,0.0,0.10380952380952384,0.11560606060606057
1,2007-07-24,82,65,74.0, 0,58,64,0, 9,0437,1919, ,0,M,0.0,0.0,29.32,30.04,3.1,20,5.2,2007,75.28571428571429,0.052142857142857144,3.6857142857142975,0.0,0.14761904761904765,0.11071428571428574
2,2007-07-24,82,65,74.0,M,57,64,0, 9,-,-, ,M,M,M,0.005,29.38,30.03,1.1,21,4.9,2007,75.57142857142857,0.1335714285714286,3.971428571428575,0.0,0.09976190476190479,0.08757575757575754
1,2007-07-25,85,71,78.0, 4,61,67,0,13,0438,1918, ,0,M,0.0,0.005,29.29,30.00,5.8,25,6.6,2007,75.28571428571429,0.052142857142857144,3.6857142857142975,0.0,0.14023809523809525,0.11085714285714288
2,2007-07-25,83,70,77.0,M,60,66,0,12,-,-, ,M,M,M,0.0,29.35,29.99,6.4,23,7.0,2007,75.57142857142857,0.1335714285714286,3.971428571428575,0.0,0.06833333333333336,0.08757575757575754
1,2007-07-26,83,66,75.0, 1,65,68,0,10,0439,1918,TS TSRA RA BR HZ,0,M,0.0,0.19,29.19,29.92,7.2,22,9.4,2007,75.28571428571429,0.052142857142857144,3.6857142857142975,0.0,0.1492857142857143,0.11600000000000003
2,2007-07-26,84,64,74.0,M,65,68,0, 9,-,-,TS TSRA BR HZ,M,M,M,0.89,29.25,29.91,7.2,22,9.9,2007,75.57142857142857,0.1335714285714286,3.971428571428575,0.0,0.11071428571428574,0.11439393939393937
1,2007-07-27,83,70,77.0, 3,68,70,0,12,0440,1917,RA BR HZ,0,M,0.0,0.17,29.11,29.82,3.0,3,7.9,2007,75.28571428571429,0.052142857142857144,3.6857142857142975,0.0,0.1573809523809524,0.12071428571428576
2,2007-07-27,83,70,77.0,M,67,70,0,12,-,-,RA BR HZ,M,M,M,0.04,29.16,29.80,1.2,36,8.1,2007,75.57142857142857,0.1335714285714286,3.971428571428575,0.0,0.11261904761904765,0.11545454545454543
1,2007-07-28,80,66,73.0,-1,65,68,0, 8,0441,1916,BR HZ,0,M,0.0,0.0,29.23,29.93,10.0,3,10.2,2007,75.28571428571429,0.052142857142857144,3.6857142857142975,0.0,0.1573809523809524,0.11928571428571433
2,2007-07-28,80,70,75.0,M,65,68,0,10,-,-,BR HZ,M,M,M,0.0,29.28,29.91,10.6,3,10.7,2007,75.57142857142857,0.1335714285714286,3.971428571428575,0.0,0.11261904761904765,0.10515151515151513
1,2007-07-29,85,63,74.0, 0,57,64,0, 9,0442,1915, ,0,M,0.0,0.0,29.28,29.99,4.8,5,5.7,2007,75.28571428571429,0.052142857142857144,3.6857142857142975,0.0,0.1573809523809524,0.11928571428571433
2,2007-07-29,85,67,76.0,M,56,64,0,11,-,-, ,M,M,M,0.0,29.34,29.97,6.3,5,6.9,2007,75.57142857142857,0.1335714285714286,3.971428571428575,0.0,0.11261904761904765,0.10515151515151513
1,2007-07-30,89,62,76.0, 2,55,64,0,11,0443,1914, ,0,M,0.0,0.0,29.33,30.03,3.8,6,4.3,2007,75.28571428571429,0.052142857142857144,3.6857142857142975,0.0,0.1430952380952381,0.11928571428571433
2,2007-07-30,86,65,76.0,M,57,65,0,11,-,-, ,M,M,M,0.0,29.39,30.01,3.1,6,4.6,2007,75.57142857142857,0.1335714285714286,3.971428571428575,0.0,0.10119047619047623,0.10515151515151513
1,2007-07-31,91,68,80.0, 6,61,68,0,15,0444,1913, ,0,M,0.0,0.0,29.33,30.04,3.3,4,4.9,2007,79.14285714285714,0.24571428571428572,7.5428571428571445,0.0,0.12261904761904763,0.11471428571428575
2,2007-07-31,89,69,79.0,M,60,68,0,14,-,-, ,M,M,M,0.0,29.39,30.02,4.0,7,5.0,2007,79.28571428571429,0.14857142857142858,7.6857142857142975,0.0,0.09738095238095242,0.10499999999999998
1,2007-08-01,92,69,81.0, 8,62,69,0,16,0445,1911,HZ,0,M,0.0,0.0,29.29,30.00,3.5,9,4.1,2007,79.14285714285714,0.24571428571428572,7.5428571428571445,0.0,0.12261904761904763,0.11042857142857147
2,2007-08-01,91,69,80.0,M,63,70,0,15,-,-, ,M,M,M,0.0,29.34,29.98,2.1,13,3.7,2007,79.28571428571429,0.14857142857142858,7.6857142857142975,0.0,0.09738095238095242,0.09439393939393938
1,2007-08-02,91,70,81.0, 8,66,71,0,16,0446,1910,HZ,0,M,0.0,0.0,29.26,29.97,5.5,26,5.9,2007,79.14285714285714,0.24571428571428572,7.5428571428571445,0.0,0.12261904761904763,0.11042857142857147
2,2007-08-02,91,73,82.0,M,66,72,0,17,-,-, ,M,M,M,0.0,29.31,29.95,6.5,23,7.2,2007,79.28571428571429,0.14857142857142858,7.6857142857142975,0.0,0.09738095238095242,0.09161764705882351
1,2007-08-03,90,69,80.0, 7,56,66,0,15,0447,1909, ,0,M,0.0,0.0,29.31,30.02,2.7,3,5.7,2007,79.14285714285714,0.24571428571428572,7.5428571428571445,0.0,0.12261904761904763,0.11042857142857147
2,2007-08-03,88,73,81.0,M,58,67,0,16,-,-, ,M,M,M,0.0,29.36,30.00,3.3,6,5.8,2007,79.28571428571429,0.14857142857142858,7.6857142857142975,0.0,0.09738095238095242,0.08899999999999998
1,2007-08-04,81,64,73.0, 0,58,64,0, 8,0448,1908,RA,0,M,0.0,0.03,29.31,30.03,5.7,8,6.1,2007,79.14285714285714,0.24571428571428572,7.5428571428571445,0.0,0.12404761904761905,0.11128571428571432
2,2007-08-04,81,68,75.0,M,58,65,0,10,-,-,RA,M,M,M,0.02,29.36,30.01,5.9,9,6.6,2007,79.28571428571429,0.14857142857142858,7.6857142857142975,0.0,0.09833333333333337,0.08957142857142855
1,2007-08-05,88,67,78.0, 5,71,73,0,13,0449,1907,TSRA RA BR HZ,0,M,0.0,1.43,29.08,29.81,5.4,21,9.6,2007,79.14285714285714,0.24571428571428572,7.5428571428571445,0.0,0.19214285714285714,0.15214285714285716
2,2007-08-05,88,68,78.0,M,71,72,0,13,-,-,TSRA RA BR VCTS,M,M,M,0.97,29.15,29.79,7.0,22,10.2,2007,79.28571428571429,0.14857142857142858,7.6857142857142975,0.0,0.14452380952380958,0.11728571428571427
1,2007-08-06,88,74,81.0, 8,72,74,0,16,0450,1906,TSRA RA BR HZ,0,M,0.0,0.26,29.13,29.83,1.6,10,4.9,2007,79.14285714285714,0.24571428571428572,7.5428571428571445,0.0,0.18595238095238095,0.1595714285714286
2,2007-08-06,85,75,80.0,M,72,74,0,15,-,-,TS TSRA BR HZ,M,M,M,0.05,29.17,29.81,2.6,10,4.6,2007,79.28571428571429,0.14857142857142858,7.6857142857142975,0.0,0.14357142857142863,0.1187142857142857
1,2007-08-07,91,72,82.0, 9,73,76,0,17,0451,1904,RA BR,0,M,0.0,1.31,29.06,29.76,6.2,25,9.0,2007,78.14285714285714,0.2442857142857143,6.5428571428571445,0.0,0.2430952380952381,0.1855714285714286
2,2007-08-07,92,73,83.0,M,73,76,0,18,-,-,VCTS,M,M,M,0.06,29.11,29.74,6.3,24,8.8,2007,79.14285714285714,0.12,7.5428571428571445,0.0,0.14119047619047626,0.11785714285714283
1,2007-08-08,87,73,80.0, 7,71,73,0,15,0452,1903,TSRA RA BR,0,M,0.0,0.06,29.13,29.83,3.0,3,6.9,2007,78.14285714285714,0.2442857142857143,6.5428571428571445,0.0,0.1721428571428571,0.18271428571428572
2,2007-08-08,87,74,81.0,M,72,74,0,16,-,-,TSRA RA DZ BR HZ,M,M,M,0.09,29.18,29.81,1.5,4,6.4,2007,79.14285714285714,0.12,7.5428571428571445,0.0,0.10166666666666672,0.10157142857142853
1,2007-08-09,84,72,78.0, 5,71,73,0,13,0453,1902,TSRA RA,0,M,0.0,0.05,29.13,29.84,2.5,29,6.0,2007,78.14285714285714,0.2442857142857143,6.5428571428571445,0.0,0.16690476190476186,0.18414285714285716
2,2007-08-09,85,73,79.0,M,71,73,0,14,-,-,TSRA BR HZ,M,M,M,0.46,29.19,29.82,3.1,27,6.3,2007,79.14285714285714,0.12,7.5428571428571445,0.0,0.12309523809523816,0.11471428571428569
1,2007-08-10,86,70,78.0, 5,68,72,0,13,0454,1900,BR,0,M,0.0,0.0,29.26,29.96,4.5,2,5.9,2007,78.14285714285714,0.2442857142857143,6.5428571428571445,0.0,0.16690476190476186,0.18414285714285716
2,2007-08-10,86,73,80.0,M,69,72,0,15,-,-, ,M,M,M,0.0,29.32,29.94,3.0,6,5.4,2007,79.14285714285714,0.12,7.5428571428571445,0.0,0.12309523809523816,0.11471428571428569
1,2007-08-11,89,67,78.0, 5,65,70,0,13,0455,1859,BR HZ,0,M,0.0,0.0,29.31,30.02,3.2,19,3.9,2007,78.14285714285714,0.2442857142857143,6.5428571428571445,0.0,0.16690476190476186,0.18414285714285716
2,2007-08-11,88,68,78.0,M,65,70,0,13,-,-,BR HZ,M,M,M,0.0,29.38,30.00,3.1,20,3.9,2007,79.14285714285714,0.12,7.5428571428571445,0.0,0.12309523809523816,0.11471428571428569
1,2007-08-12,88,67,78.0, 5,67,71,0,13,0456,1858,TSRA,0,M,0.0,0.29,29.34,30.06,1.7,6,5.4,2007,78.14285714285714,0.2442857142857143,6.5428571428571445,0.0,0.18071428571428566,0.19242857142857145
2,2007-08-12,87,68,78.0,M,67,70,0,13,-,-,TSRA,M,M,M,0.23,29.40,30.04,1.9,6,6.6,2007,79.14285714285714,0.12,7.5428571428571445,0.0,0.1340476190476191,0.12128571428571426
1,2007-08-13,81,65,73.0, 0,57,64,0, 8,0457,1856,BR,0,M,0.0,0.0,29.39,30.11,6.2,6,6.9,2007,78.14285714285714,0.2442857142857143,6.5428571428571445,0.0,0.18071428571428566,0.18385714285714286
2,2007-08-13,80,69,75.0,M,54,63,0,10,-,-, ,M,M,M,0.0,29.44,30.08,6.9,8,7.7,2007,79.14285714285714,0.12,7.5428571428571445,0.0,0.1340476190476191,0.1144285714285714
1,2007-08-14,84,65,75.0, 3,67,70,0,10,0458,1855,TS TSRA RA BR,0,M,0.0,0.41,29.23,29.93,5.9,25,8.0,2007,70.57142857142857,0.4242857142857143,0.0,1.028571428571425,0.2002380952380952,0.1832857142857143
2,2007-08-14,84,65,75.0,M,66,69,0,10,-,-,TSRA RA BR,M,M,M,0.45,29.29,29.92,6.4,23,9.0,2007,71.42857142857143,0.5014285714285714,0.0,0.17142857142856371,0.1552380952380953,0.12499999999999997
1,2007-08-15,80,71,76.0, 4,67,70,0,11,0459,1854,TSRA RA BR,0,M,0.0,0.23,29.17,29.89,3.4,7,5.8,2007,70.57142857142857,0.4242857142857143,0.0,1.028571428571425,0.21095238095238095,0.1898571428571429
2,2007-08-15,81,72,77.0,M,69,71,0,12,-,-,TS TSRA RA BR,M,M,M,0.83,29.23,29.87,4.9,6,7.1,2007,71.42857142857143,0.5014285714285714,0.0,0.17142857142856371,0.19476190476190483,0.1487142857142857
1,2007-08-16,77,65,71.0,-1,64,67,0, 6,0500,1852,BR,0,M,0.0,0.0,29.28,29.97,3.6,1,5.7,2007,70.57142857142857,0.4242857142857143,0.0,1.028571428571425,0.20190476190476186,0.1898571428571429
2,2007-08-16,77,67,72.0,M,65,68,0, 7,-,-,BR,M,M,M,0.0,29.33,29.95,3.5,1,5.7,2007,71.42857142857143,0.5014285714285714,0.0,0.17142857142856371,0.15238095238095245,0.1487142857142857
1,2007-08-17,79,60,70.0,-2,54,61,0, 5,0501,1851, ,0,M,0.0,0.0,29.41,30.10,5.9,32,6.8,2007,70.57142857142857,0.4242857142857143,0.0,1.028571428571425,0.1938095238095238,0.1898571428571429
2,2007-08-17,80,65,73.0,M,54,62,0, 8,-,-, ,M,M,M,0.0,29.46,30.08,6.1,31,7.4,2007,71.42857142857143,0.5014285714285714,0.0,0.17142857142856371,0.15047619047619054,0.1487142857142857
1,2007-08-18,68,59,64.0,-8,54,58,1, 0,0502,1849,RA,0,M,0.0,0.09,29.44,30.16,6.4,12,8.1,2007,70.57142857142857,0.4242857142857143,0.0,1.028571428571425,0.19809523809523805,0.19242857142857148
2,2007-08-18,69,60,65.0,M,54,58,0, 0,-,-,RA,M,M,M,0.42,29.48,30.15,6.1,13,7.0,2007,71.42857142857143,0.5014285714285714,0.0,0.17142857142856371,0.17047619047619053,0.1607142857142857
1,2007-08-19,68,62,65.0,-6,62,64,0, 0,0503,1848,TS RA BR,0,M,0.0,1.33,29.24,29.99,6.0,10,7.4,2007,70.57142857142857,0.4242857142857143,0.0,1.028571428571425,0.2614285714285714,0.23042857142857145
2,2007-08-19,69,62,66.0,M,63,64,0, 1,-,-,TS RA BR,M,M,M,1.33,29.30,29.98,5.5,10,7.5,2007,71.42857142857143,0.5014285714285714,0.0,0.17142857142856371,0.2338095238095239,0.1987142857142857
1,2007-08-20,78,68,73.0, 2,68,69,0, 8,0504,1846,TSRA RA BR,0,M,0.0,0.91,29.15,29.87,0.5,12,5.7,2007,70.57142857142857,0.4242857142857143,0.0,1.028571428571425,0.30476190476190473,0.2452857142857143
2,2007-08-20,76,68,72.0,M,69,70,0, 7,-,-,TS TSRA RA BR HZ,M,M,M,0.48,29.21,29.85,2.4,20,5.9,2007,71.42857142857143,0.5014285714285714,0.0,0.17142857142856371,0.25666666666666677,0.21042857142857138
1,2007-08-21,87,69,78.0, 7,70,72,0,13,0505,1845,BR HZ,0,M,0.0,0.005,29.21,29.91,3.8,18,6.0,2007,74.71428571428571,0.4721428571428571,3.114285714285714,0.0,0.305,0.24228571428571435
2,2007-08-21,85,69,77.0,M,70,72,0,12,-,-,BR,M,M,M,0.01,29.26,29.89,3.5,17,6.0,2007,74.85714285714286,0.4714285714285715,3.257142857142867,0.0,0.25714285714285723,0.20757142857142852
1,2007-08-22,90,69,80.0, 9,71,73,0,15,0506,1843,TS TSRA RA,0,M,0.0,0.37,29.23,29.94,5.3,21,9.5,2007,74.71428571428571,0.4721428571428571,3.114285714285714,0.0,0.3226190476190476,0.20857142857142863
2,2007-08-22,90,70,80.0,M,70,73,0,15,-,-,TSRA RA BR,M,M,M,0.88,29.29,29.93,5.1,21,8.4,2007,74.85714285714286,0.4714285714285715,3.257142857142867,0.0,0.2990476190476191,0.20642857142857138
1,2007-08-23,87,69,78.0, 7,69,71,0,13,0508,1842,TS TSRA RA BR VCTS,0,M,0.0,2.35,29.15,29.87,9.6,21,11.7,2007,74.71428571428571,0.4721428571428571,3.114285714285714,0.0,0.43452380952380953,0.2711428571428572
2,2007-08-23,89,70,80.0,M,69,71,0,15,-,-,TS TSRA BR,M,M,M,1.96,29.21,29.86,6.7,21,9.1,2007,74.85714285714286,0.4714285714285715,3.257142857142867,0.0,0.3923809523809525,0.2621428571428571
1,2007-08-24,80,69,75.0, 4,67,69,0,10,0509,1840,TSRA RA,0,M,0.0,0.24,29.11,29.82,5.8,25,7.1,2007,74.71428571428571,0.4721428571428571,3.114285714285714,0.0,0.445952380952381,0.2780000000000001
2,2007-08-24,81,69,75.0,M,67,69,0,10,-,-,TS TSRA RA BR,M,M,M,0.2,29.16,29.81,5.5,25,7.3,2007,74.85714285714286,0.4714285714285715,3.257142857142867,0.0,0.401904761904762,0.2678571428571428
1,2007-08-25,79,64,72.0, 2,63,66,0, 7,0510,1839,RA,0,M,0.0,0.34,29.23,29.93,3.0,36,5.6,2007,74.71428571428571,0.4721428571428571,3.114285714285714,0.0,0.46071428571428574,0.28771428571428576
2,2007-08-25,76,65,71.0,M,63,66,0, 6,-,-,RA BR,M,M,M,0.25,29.29,29.91,2.4,3,6.4,2007,74.85714285714286,0.4714285714285715,3.257142857142867,0.0,0.4128571428571429,0.27499999999999997
1,2007-08-26,79,60,70.0, 0,55,61,0, 5,0511,1837, ,0,M,0.0,0.0,29.38,30.08,3.6,11,5.4,2007,74.71428571428571,0.4721428571428571,3.114285714285714,0.0,0.39261904761904765,0.28771428571428576
2,2007-08-26,78,61,70.0,M,55,62,0, 5,-,-, ,M,M,M,0.0,29.44,30.07,3.7,11,4.6,2007,74.85714285714286,0.4714285714285715,3.257142857142867,0.0,0.36666666666666675,0.27499999999999997
1,2007-08-27,79,60,70.0, 0,60,64,0, 5,0512,1835, ,0,M,0.0,0.0,29.36,30.07,6.5,17,7.4,2007,74.71428571428571,0.4721428571428571,3.114285714285714,0.0,0.3802380952380953,0.28771428571428576
2,2007-08-27,79,63,71.0,M,59,64,0, 6,-,-, ,M,M,M,0.0,29.41,30.06,6.4,16,7.3,2007,74.85714285714286,0.4714285714285715,3.257142857142867,0.0,0.3642857142857144,0.27499999999999997
